,chunk_name,class_label
25951,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk31.wav,Loxia curvirostra
25952,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk32.wav,Loxia curvirostra
25953,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk33.wav,Loxia curvirostra
25954,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk34.wav,Loxia curvirostra
25955,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk35.wav,Loxia curvirostra
25956,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk36.wav,Loxia curvirostra
25957,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk37.wav,Loxia curvirostra
25958,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk38.wav,Loxia curvirostra
25959,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk39.wav,Loxia curvirostra
25960,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk40.wav,Loxia curvirostra
25961,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk41.wav,Loxia curvirostra
25962,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk42.wav,Loxia curvirostra
25963,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk43.wav,Loxia curvirostra
25964,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk44.wav,Loxia curvirostra
25965,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk45.wav,Loxia curvirostra
25966,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk46.wav,Loxia curvirostra
25967,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk47.wav,Loxia curvirostra
25968,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk48.wav,Loxia curvirostra
25969,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk49.wav,Loxia curvirostra
25970,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk50.wav,Loxia curvirostra
25971,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk51.wav,Loxia curvirostra
25972,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk52.wav,Loxia curvirostra
25973,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk53.wav,Loxia curvirostra
25974,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk54.wav,Loxia curvirostra
25975,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk55.wav,Loxia curvirostra
25976,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk56.wav,Loxia curvirostra
25977,.\bird_data\chunked_files\Loxia-curvirostra-298836_chunk57.wav,Loxia curvirostra
25978,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk0.wav,Loxia curvirostra
25979,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk1.wav,Loxia curvirostra
25980,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk2.wav,Loxia curvirostra
25981,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk3.wav,Loxia curvirostra
25982,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk4.wav,Loxia curvirostra
25983,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk5.wav,Loxia curvirostra
25984,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk6.wav,Loxia curvirostra
25985,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk7.wav,Loxia curvirostra
25986,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk8.wav,Loxia curvirostra
25987,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk9.wav,Loxia curvirostra
25988,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk10.wav,Loxia curvirostra
25989,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk11.wav,Loxia curvirostra
25990,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk12.wav,Loxia curvirostra
25991,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk13.wav,Loxia curvirostra
25992,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk14.wav,Loxia curvirostra
25993,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk15.wav,Loxia curvirostra
25994,.\bird_data\chunked_files\Loxia-curvirostra-239597_chunk16.wav,Loxia curvirostra
25995,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk0.wav,Loxia curvirostra
25996,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk1.wav,Loxia curvirostra
25997,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk2.wav,Loxia curvirostra
25998,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk3.wav,Loxia curvirostra
25999,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk4.wav,Loxia curvirostra
26000,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk5.wav,Loxia curvirostra
26001,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk6.wav,Loxia curvirostra
26002,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk7.wav,Loxia curvirostra
26003,.\bird_data\chunked_files\Loxia-curvirostra-351874_chunk8.wav,Loxia curvirostra
26004,.\bird_data\chunked_files\Loxia-curvirostra-239587_chunk0.wav,Loxia curvirostra
26005,.\bird_data\chunked_files\Loxia-curvirostra-239587_chunk1.wav,Loxia curvirostra
26006,.\bird_data\chunked_files\Loxia-curvirostra-239587_chunk2.wav,Loxia curvirostra
26007,.\bird_data\chunked_files\Loxia-curvirostra-239587_chunk3.wav,Loxia curvirostra
26008,.\bird_data\chunked_files\Loxia-curvirostra-239587_chunk4.wav,Loxia curvirostra
26009,.\bird_data\chunked_files\Loxia-curvirostra-239587_chunk5.wav,Loxia curvirostra
26010,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk0.wav,Loxia curvirostra
26011,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk1.wav,Loxia curvirostra
26012,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk2.wav,Loxia curvirostra
26013,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk3.wav,Loxia curvirostra
26014,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk4.wav,Loxia curvirostra
26015,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk5.wav,Loxia curvirostra
26016,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk6.wav,Loxia curvirostra
26017,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk7.wav,Loxia curvirostra
26018,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk8.wav,Loxia curvirostra
26019,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk9.wav,Loxia curvirostra
26020,.\bird_data\chunked_files\Loxia-curvirostra-534105_chunk10.wav,Loxia curvirostra
26021,.\bird_data\chunked_files\Loxia-curvirostra-239588_chunk0.wav,Loxia curvirostra
26022,.\bird_data\chunked_files\Loxia-curvirostra-239588_chunk1.wav,Loxia curvirostra
26023,.\bird_data\chunked_files\Loxia-curvirostra-239588_chunk2.wav,Loxia curvirostra
26024,.\bird_data\chunked_files\Loxia-curvirostra-239588_chunk3.wav,Loxia curvirostra
26025,.\bird_data\chunked_files\Loxia-curvirostra-239588_chunk4.wav,Loxia curvirostra
26026,.\bird_data\chunked_files\Loxia-curvirostra-239588_chunk5.wav,Loxia curvirostra
26027,.\bird_data\chunked_files\Loxia-curvirostra-357346_chunk0.wav,Loxia curvirostra
26028,.\bird_data\chunked_files\Loxia-curvirostra-357346_chunk1.wav,Loxia curvirostra
26029,.\bird_data\chunked_files\Loxia-curvirostra-357346_chunk2.wav,Loxia curvirostra
26030,.\bird_data\chunked_files\Loxia-curvirostra-357346_chunk3.wav,Loxia curvirostra
26031,.\bird_data\chunked_files\Loxia-curvirostra-118353_chunk0.wav,Loxia curvirostra
26032,.\bird_data\chunked_files\Loxia-curvirostra-118353_chunk1.wav,Loxia curvirostra
26033,.\bird_data\chunked_files\Loxia-curvirostra-118353_chunk2.wav,Loxia curvirostra
26034,.\bird_data\chunked_files\Loxia-curvirostra-118353_chunk3.wav,Loxia curvirostra
26035,.\bird_data\chunked_files\Loxia-curvirostra-118353_chunk4.wav,Loxia curvirostra
26036,.\bird_data\chunked_files\Loxia-curvirostra-118353_chunk5.wav,Loxia curvirostra
26037,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk0.wav,Loxia curvirostra
26038,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk1.wav,Loxia curvirostra
26039,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk2.wav,Loxia curvirostra
26040,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk3.wav,Loxia curvirostra
26041,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk4.wav,Loxia curvirostra
26042,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk5.wav,Loxia curvirostra
26043,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk6.wav,Loxia curvirostra
26044,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk7.wav,Loxia curvirostra
26045,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk8.wav,Loxia curvirostra
26046,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk9.wav,Loxia curvirostra
26047,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk10.wav,Loxia curvirostra
26048,.\bird_data\chunked_files\Loxia-curvirostra-251985_chunk11.wav,Loxia curvirostra
26049,.\bird_data\chunked_files\Loxia-curvirostra-354570_chunk0.wav,Loxia curvirostra
26050,.\bird_data\chunked_files\Loxia-curvirostra-354570_chunk1.wav,Loxia curvirostra
26051,.\bird_data\chunked_files\Loxia-curvirostra-354570_chunk2.wav,Loxia curvirostra
26052,.\bird_data\chunked_files\Loxia-curvirostra-354570_chunk3.wav,Loxia curvirostra
26053,.\bird_data\chunked_files\Loxia-curvirostra-354570_chunk4.wav,Loxia curvirostra
26054,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk0.wav,Loxia curvirostra
26055,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk1.wav,Loxia curvirostra
26056,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk2.wav,Loxia curvirostra
26057,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk3.wav,Loxia curvirostra
26058,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk4.wav,Loxia curvirostra
26059,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk5.wav,Loxia curvirostra
26060,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk6.wav,Loxia curvirostra
26061,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk7.wav,Loxia curvirostra
26062,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk8.wav,Loxia curvirostra
26063,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk9.wav,Loxia curvirostra
26064,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk10.wav,Loxia curvirostra
26065,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk11.wav,Loxia curvirostra
26066,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk12.wav,Loxia curvirostra
26067,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk13.wav,Loxia curvirostra
26068,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk14.wav,Loxia curvirostra
26069,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk15.wav,Loxia curvirostra
26070,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk16.wav,Loxia curvirostra
26071,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk17.wav,Loxia curvirostra
26072,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk18.wav,Loxia curvirostra
26073,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk19.wav,Loxia curvirostra
26074,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk20.wav,Loxia curvirostra
26075,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk21.wav,Loxia curvirostra
26076,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk22.wav,Loxia curvirostra
26077,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk23.wav,Loxia curvirostra
26078,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk24.wav,Loxia curvirostra
26079,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk25.wav,Loxia curvirostra
26080,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk26.wav,Loxia curvirostra
26081,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk27.wav,Loxia curvirostra
26082,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk28.wav,Loxia curvirostra
26083,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk29.wav,Loxia curvirostra
26084,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk30.wav,Loxia curvirostra
26085,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk31.wav,Loxia curvirostra
26086,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk32.wav,Loxia curvirostra
26087,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk33.wav,Loxia curvirostra
26088,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk34.wav,Loxia curvirostra
26089,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk35.wav,Loxia curvirostra
26090,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk36.wav,Loxia curvirostra
26091,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk37.wav,Loxia curvirostra
26092,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk38.wav,Loxia curvirostra
26093,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk39.wav,Loxia curvirostra
26094,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk40.wav,Loxia curvirostra
26095,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk41.wav,Loxia curvirostra
26096,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk42.wav,Loxia curvirostra
26097,.\bird_data\chunked_files\Loxia-curvirostra-298340_chunk43.wav,Loxia curvirostra
26098,.\bird_data\chunked_files\Emberiza-hortulana-394184_chunk0.wav,Emberiza hortulana
26099,.\bird_data\chunked_files\Emberiza-hortulana-394184_chunk1.wav,Emberiza hortulana
26100,.\bird_data\chunked_files\Emberiza-hortulana-394184_chunk2.wav,Emberiza hortulana
26101,.\bird_data\chunked_files\Emberiza-hortulana-394184_chunk3.wav,Emberiza hortulana
26102,.\bird_data\chunked_files\Emberiza-hortulana-394184_chunk4.wav,Emberiza hortulana
26103,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk0.wav,Emberiza hortulana
26104,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk1.wav,Emberiza hortulana
26105,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk2.wav,Emberiza hortulana
26106,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk3.wav,Emberiza hortulana
26107,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk4.wav,Emberiza hortulana
26108,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk5.wav,Emberiza hortulana
26109,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk6.wav,Emberiza hortulana
26110,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk7.wav,Emberiza hortulana
26111,.\bird_data\chunked_files\Emberiza-hortulana-135797_chunk8.wav,Emberiza hortulana
26112,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk0.wav,Emberiza hortulana
26113,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk1.wav,Emberiza hortulana
26114,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk2.wav,Emberiza hortulana
26115,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk3.wav,Emberiza hortulana
26116,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk4.wav,Emberiza hortulana
26117,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk5.wav,Emberiza hortulana
26118,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk6.wav,Emberiza hortulana
26119,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk7.wav,Emberiza hortulana
26120,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk8.wav,Emberiza hortulana
26121,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk9.wav,Emberiza hortulana
26122,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk10.wav,Emberiza hortulana
26123,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk11.wav,Emberiza hortulana
26124,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk12.wav,Emberiza hortulana
26125,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk13.wav,Emberiza hortulana
26126,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk14.wav,Emberiza hortulana
26127,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk15.wav,Emberiza hortulana
26128,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk16.wav,Emberiza hortulana
26129,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk17.wav,Emberiza hortulana
26130,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk18.wav,Emberiza hortulana
26131,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk19.wav,Emberiza hortulana
26132,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk20.wav,Emberiza hortulana
26133,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk21.wav,Emberiza hortulana
26134,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk22.wav,Emberiza hortulana
26135,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk23.wav,Emberiza hortulana
26136,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk24.wav,Emberiza hortulana
26137,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk25.wav,Emberiza hortulana
26138,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk26.wav,Emberiza hortulana
26139,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk27.wav,Emberiza hortulana
26140,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk28.wav,Emberiza hortulana
26141,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk29.wav,Emberiza hortulana
26142,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk30.wav,Emberiza hortulana
26143,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk31.wav,Emberiza hortulana
26144,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk32.wav,Emberiza hortulana
26145,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk33.wav,Emberiza hortulana
26146,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk34.wav,Emberiza hortulana
26147,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk35.wav,Emberiza hortulana
26148,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk36.wav,Emberiza hortulana
26149,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk37.wav,Emberiza hortulana
26150,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk38.wav,Emberiza hortulana
26151,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk39.wav,Emberiza hortulana
26152,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk40.wav,Emberiza hortulana
26153,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk41.wav,Emberiza hortulana
26154,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk42.wav,Emberiza hortulana
26155,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk43.wav,Emberiza hortulana
26156,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk44.wav,Emberiza hortulana
26157,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk45.wav,Emberiza hortulana
26158,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk46.wav,Emberiza hortulana
26159,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk47.wav,Emberiza hortulana
26160,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk48.wav,Emberiza hortulana
26161,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk49.wav,Emberiza hortulana
26162,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk50.wav,Emberiza hortulana
26163,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk51.wav,Emberiza hortulana
26164,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk52.wav,Emberiza hortulana
26165,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk53.wav,Emberiza hortulana
26166,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk54.wav,Emberiza hortulana
26167,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk55.wav,Emberiza hortulana
26168,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk56.wav,Emberiza hortulana
26169,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk57.wav,Emberiza hortulana
26170,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk58.wav,Emberiza hortulana
26171,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk59.wav,Emberiza hortulana
26172,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk60.wav,Emberiza hortulana
26173,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk61.wav,Emberiza hortulana
26174,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk62.wav,Emberiza hortulana
26175,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk63.wav,Emberiza hortulana
26176,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk64.wav,Emberiza hortulana
26177,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk65.wav,Emberiza hortulana
26178,.\bird_data\chunked_files\Emberiza-hortulana-255443_chunk66.wav,Emberiza hortulana
